AB,0,0,0,0,0,0,0,0,54614078
387,0,4,62,253,127,87,235,39,54620596
766,1,0,0,0,3,1,,,54627666
C0,0,0,0,0,1,3,0,0,54634746
A7,33,17,6,0,254,255,251,255,54641938
AA,6,12,8,4,0,16,65,1,54649087
AB,0,0,0,0,0,0,0,0,54656217
50,3,254,,,,,,,54663431
380,27,0,0,0,170,129,70,157,54670482
766,1,0,0,0,3,1,,,54677650
C0,0,0,0,0,1,3,0,0,54684779
A7,33,17,7,0,251,255,252,255,54691928
AA,6,12,8,4,0,16,65,1,54699122
AB,0,0,0,0,0,0,0,0,54706330
387,0,0,62,253,127,87,235,39,54713458
766,1,0,0,0,3,1,,,54720668
C0,0,0,0,0,1,3,0,0,54732123
A7,31,17,5,0,253,255,253,255,54738826
AA,6,12,8,4,0,16,65,1,54745893
AB,0,0,0,0,0,0,0,0,54753109
766,1,0,0,0,3,1,,,54760302
C0,0,0,0,0,1,3,0,0,54767560
A7,35,17,3,0,255,255,254,255,54774689
AA,6,12,8,4,0,16,65,1,54781841
AB,0,0,0,0,0,0,0,0,54788973
387,0,1,62,253,127,87,235,39,54796124
766,1,0,0,0,3,1,,,54803254
C0,0,0,0,0,1,3,0,0,54810404
766,1,0,0,0,3,1,,,54817529
766,1,0,0,0,3,1,,,54824608
400,31,31,32,33,0,2,0,2,54831861
C0,0,0,0,0,1,3,0,0,54900534
387,0,1,62,253,127,87,235,39,54912140
A7,38,17,0,0,0,0,0,0,54918908
AA,6,12,8,4,0,16,65,1,54925825
766,1,0,0,0,3,1,,,54932952
C0,0,0,0,0,1,3,0,0,54939990
A7,35,17,5,0,252,255,253,255,54947156
AA,6,12,8,4,0,16,65,1,54954197
AB,0,0,0,0,0,0,0,0,54961451
766,1,0,0,0,3,1,,,54968555
C0,0,0,0,0,1,3,0,0,54975677
A7,34,17,4,0,255,255,253,255,54982914
AA,6,12,8,4,0,16,65,1,54989979
AB,0,0,0,0,0,0,0,0,54997088
387,0,0,62,253,127,87,235,39,55004162
766,1,0,0,0,3,1,,,55011346
C0,0,0,0,0,1,3,0,0,55018532
A7,32,17,4,0,255,255,252,255,55029937
AA,6,12,8,4,0,16,65,1,55036631
AB,0,0,0,0,0,0,0,0,55043678
766,1,0,0,0,3,1,,,55050805
C0,0,0,0,0,1,3,0,0,55057911
A7,35,17,4,0,255,255,252,255,55065041
AA,6,12,8,4,0,16,65,1,55072213
AB,0,0,0,0,0,0,0,0,55079412
380,27,0,0,0,170,129,70,157,55086646
766,1,0,0,0,3,1,,,55093795
C0,0,0,0,0,1,3,0,0,55100906
387,0,0,62,253,127,87,235,39,55108036
A7,35,17,3,0,0,0,253,255,55115275
AA,6,12,8,4,0,16,65,1,55122466
766,1,0,0,0,3,1,,,55142871
A7,36,17,6,0,254,255,251,255,55149995
AA,6,12,8,4,0,16,65,1,55161337
AB,0,0,0,0,0,0,0,0,55168531
C0,0,0,0,0,1,3,0,0,55176087
A7,34,17,7,0,255,255,250,255,55195637
AA,6,12,8,4,0,16,65,1,55203256
AB,0,0,0,0,0,0,0,0,55210959
766,1,0,0,0,3,1,,,55218499
C0,0,0,0,0,1,3,0,0,55226132
387,0,0,62,253,127,87,235,39,55233750
A7,33,17,6,0,255,255,251,255,55241446
AA,6,12,8,4,0,16,65,1,55249065
AB,0,0,0,0,0,0,0,0,55256708
766,1,0,0,0,3,1,,,55264382
C0,0,0,0,0,1,3,0,0,55272024
A7,31,17,5,0,2,0,252,255,55279709
AA,6,12,8,4,0,16,65,1,55287411
AB,0,0,0,0,0,0,0,0,55312555
400,31,31,32,33,0,2,0,2,55319729
766,1,0,0,0,3,1,,,55388763
C0,0,0,0,0,1,3,0,0,55396685
387,0,0,62,253,127,87,235,39,55418934
A7,36,17,3,0,0,0,253,255,55426470
AA,6,12,8,4,0,16,65,1,55434054
AB,0,0,0,0,0,0,0,0,55441595
A0,67,1,71,1,70,1,160,1,55449114
A2,68,1,68,1,117,1,0,0,55468243
766,1,0,0,0,3,1,,,55593243
C0,0,0,0,0,1,3,0,0,55601121
A7,34,17,3,0,2,0,255,255,55608718
AA,6,12,8,4,0,16,65,1,55616323
AB,0,0,0,0,0,0,0,0,55623908
766,1,0,0,0,3,1,,,55631524
50,3,254,,,,,,,55643389
C0,0,0,0,0,1,3,0,0,55650496
A7,33,17,4,0,1,0,252,255,55657980
AA,6,12,8,4,0,16,65,1,55665590
AB,0,0,0,0,0,0,0,0,55673173
387,0,4,62,253,127,87,235,39,55680660
766,1,0,0,0,3,1,,,55688190
C0,0,0,0,0,1,3,0,0,55695761
A7,31,17,7,0,255,255,250,255,55703356
AA,6,12,8,4,0,16,65,1,55710966
AB,0,0,0,0,0,0,0,0,55718566
766,1,0,0,0,3,1,,,55726044
C0,0,0,0,0,1,3,0,0,55733578
A7,35,17,5,0,1,0,252,255,55741186
AA,6,12,8,4,0,16,65,1,55748838
AB,0,0,0,0,0,0,0,0,55756526
766,1,0,0,0,3,1,,,55764051
C0,0,0,0,0,1,3,0,0,55775871
766,1,0,0,0,3,1,,,55782921
A7,33,17,3,0,3,0,254,255,55790323
AA,6,12,8,4,0,16,65,1,55797932
AB,0,0,0,0,0,0,0,0,55805461
400,31,31,32,33,0,2,0,2,55813080
C0,0,0,0,0,1,3,0,0,55882305
380,27,0,0,0,170,129,70,157,55890116
A7,35,17,6,0,0,0,250,255,55897659
A7,36,17,5,0,0,0,251,255,55905283
766,1,0,0,0,3,1,,,55912874
C0,0,0,0,0,1,3,0,0,55920485
387,0,0,62,253,127,87,235,39,55927957
A7,35,17,6,0,252,255,252,255,55935500
AA,6,12,8,4,0,16,65,1,55943098
AB,0,0,0,0,0,0,0,0,55950708
766,1,0,0,0,3,1,,,55962521
C0,0,0,0,0,1,3,0,0,55969691
A7,34,17,3,0,254,255,253,255,55977145
AA,6,12,8,4,0,16,65,1,55984735
AB,0,0,0,0,0,0,0,0,55992227
766,1,0,0,0,3,1,,,55999819
C0,0,0,0,0,1,3,0,0,56007442
387,0,0,62,253,127,87,235,39,56014972
A7,32,17,7,0,252,255,250,255,56022543
AA,6,12,8,4,0,16,65,1,56030203
AB,0,0,0,0,0,0,0,0,56049758
766,1,0,0,0,3,1,,,56057408
C0,0,0,0,0,1,3,0,0,56078155
A7,36,17,7,0,252,255,251,255,56085673
AA,6,12,8,4,0,16,65,1,56093248
AB,0,0,0,0,0,0,0,0,56100768
766,1,0,0,0,3,1,,,56112566
C0,0,0,0,0,1,3,0,0,56119650
A7,35,17,6,0,254,255,251,255,56127166
AA,6,12,8,4,0,16,65,1,56134689
AB,0,0,0,0,0,0,0,0,56142318
50,3,254,,,,,,,56149907
766,1,0,0,0,3,1,,,56157417
A7,33,17,5,0,255,255,251,255,56164951
C0,0,0,0,0,1,3,0,0,56172511
A7,31,17,2,0,0,0,254,255,56180045
AA,6,12,8,4,0,16,65,1,56187543
AB,0,0,0,0,0,0,0,0,56195061
766,1,0,0,0,3,1,,,56202578
387,0,1,62,253,127,87,235,39,56210162
C0,0,0,0,0,1,3,0,0,56217790
A7,33,17,4,0,254,255,253,255,56238772
AA,6,12,8,4,0,16,65,1,56250649
AB,0,0,0,0,0,0,0,0,56257736
766,1,0,0,0,3,1,,,56265195
C0,0,0,0,0,1,3,0,0,56272848
A7,31,17,2,0,1,0,255,255,56280427
AA,6,12,8,4,0,16,65,1,56288015
AB,0,0,0,0,0,0,0,0,56295586
766,1,0,0,0,3,1,,,56303173
400,31,31,32,33,0,2,0,2,56310735
C0,0,0,0,0,1,3,0,0,56394805
380,27,0,0,0,170,129,70,157,56402669
387,0,0,62,253,127,87,235,39,56410215
A7,36,17,2,0,1,0,254,255,56417788
AA,6,12,8,4,0,16,65,1,56425320
AB,0,0,0,0,0,0,0,0,56432949
766,1,0,0,0,3,1,,,56440542
C0,0,0,0,0,1,3,0,0,56452484
A0,67,1,71,1,70,1,159,1,56459502
A2,68,1,68,1,115,1,0,0,56478556
A7,35,17,4,0,254,255,253,255,56603556
AA,6,12,8,4,0,16,65,1,56611419
AB,0,0,0,0,0,0,0,0,56618987
766,1,0,0,0,3,1,,,56626609
C0,0,0,0,0,1,3,0,0,56634239
A7,33,17,1,0,0,0,255,255,56641784
AA,6,12,8,4,0,16,65,1,56649419
AB,0,0,0,0,0,0,0,0,56656959
387,0,0,62,253,127,87,235,39,56664588
50,3,254,,,,,,,56672195
766,1,0,0,0,3,1,,,56679836
C0,0,0,0,0,1,3,0,0,56687446
A7,31,17,4,0,255,255,252,255,56695079
AA,6,12,8,4,0,16,65,1,56707022
AB,0,0,0,0,0,0,0,0,56714093
766,1,0,0,0,3,1,,,56721531
C0,0,0,0,0,1,3,0,0,56729052
A7,35,17,4,0,1,0,252,255,56736665
AA,6,12,8,4,0,16,65,1,56744237
AB,0,0,0,0,0,0,0,0,56751850
387,255,254,62,253,127,87,235,39,56759359
A7,32,17,4,0,0,0,252,255,56766977
AA,6,12,8,4,0,16,65,1,56774549
AB,0,0,0,0,0,0,0,0,56782103
C0,0,0,0,0,1,3,0,0,56789736
387,255,254,62,253,127,87,235,39,56797301
400,31,31,32,33,0,2,0,2,56804865
A7,31,17,2,0,2,0,255,255,56873971
AA,6,12,8,4,0,16,65,1,56881882
AB,0,0,0,0,0,0,0,0,56924383
766,1,0,0,0,3,1,,,56931384
C0,0,0,0,0,1,3,0,0,56938849
A7,36,17,3,0,0,0,253,255,56946540
AA,6,12,8,4,0,16,65,1,56954150
766,1,0,0,0,3,1,,,56961809
C0,0,0,0,0,1,3,0,0,56969421
A7,35,17,5,0,3,0,252,255,56976990
AA,6,12,8,4,0,16,65,1,56984473
AB,0,0,0,0,0,0,0,0,56992107
380,27,0,0,0,170,129,70,157,56999650
766,1,0,0,0,3,1,,,57020346
387,0,0,62,253,127,87,235,39,57027905
C0,0,0,0,0,1,3,0,0,57035426
A7,32,17,5,0,0,0,251,255,57042922
AA,6,12,8,4,0,16,65,1,57050493
AB,0,0,0,0,0,0,0,0,57062584
766,1,0,0,0,3,1,,,57069763
C0,0,0,0,0,1,3,0,0,57077223
A7,36,17,4,0,0,0,252,255,57084851
AA,6,12,8,4,0,16,65,1,57092378
AB,0,0,0,0,0,0,0,0,57099930
766,1,0,0,0,3,1,,,57107522
387,255,254,62,253,127,87,235,39,57115135
C0,0,0,0,0,1,3,0,0,57122674
A7,35,17,7,0,254,255,249,255,57130234
AA,6,12,8,4,0,16,65,1,57137886
AB,0,0,0,0,0,0,0,0,57145434
766,1,0,0,0,3,1,,,57153034
C0,0,0,0,0,1,3,0,0,57160575
50,3,254,,,,,,,57181438
A7,31,17,4,0,0,0,252,255,57189054
C0,0,0,0,0,1,3,0,0,57201076
A7,37,17,2,0,0,0,254,255,57208012
AA,6,12,8,4,0,16,65,1,57215480
AB,0,0,0,0,0,0,0,0,57223029
766,1,0,0,0,3,1,,,57230620
C0,0,0,0,0,1,3,0,0,57238116
A7,35,17,5,0,253,255,252,255,57245647
AA,6,12,8,4,0,16,65,1,57253208
AB,0,0,0,0,0,0,0,0,57260866
766,1,0,0,0,3,1,,,57268426
387,0,9,62,253,127,87,235,39,57275966
C0,0,0,0,0,1,3,0,0,57283450
A7,36,17,4,0,255,255,252,255,57290980
400,31,31,32,33,0,2,0,2,57298546
AA,6,12,8,4,0,16,65,1,57367721
AB,0,0,0,0,0,0,0,0,57390519
766,1,0,0,0,3,1,,,57402541
C0,0,0,0,0,1,3,0,0,57409522
A7,35,17,4,0,0,0,252,255,57416991
AA,6,12,8,4,0,16,65,1,57424428
AB,0,0,0,0,0,0,0,0,57431973
A0,67,1,71,1,69,1,160,1,57439476
A2,68,1,68,1,109,1,0,0,57458556
766,1,0,0,0,3,1,,,57583556
C0,0,0,0,0,1,3,0,0,57591311
387,255,254,62,253,127,87,235,39,57598817
A7,33,17,5,0,255,255,251,255,57606490
AA,6,12,8,4,0,16,65,1,57614045
AB,0,0,0,0,0,0,0,0,57621659
766,1,0,0,0,3,1,,,57629223
50,3,254,,,,,,,57636820
C0,0,0,0,0,1,3,0,0,57644390
A7,31,17,6,0,254,255,250,255,57652005
AA,6,12,8,4,0,16,65,1,57659744
AB,0,0,0,0,0,0,0,0,57667126
766,1,0,0,0,3,1,,,57674544
C0,0,0,0,0,1,3,0,0,57682185
A7,35,17,3,0,2,0,254,255,57689779
AA,6,12,8,4,0,16,65,1,57697351
AB,0,0,0,0,0,0,0,0,57716871
380,27,0,0,0,170,130,70,157,57724498
387,0,1,62,253,127,87,235,39,57732058
766,1,0,0,0,3,1,,,57739635
A7,35,17,3,0,1,0,253,255,57747231
AA,6,12,8,4,0,16,65,1,57754823
A7,32,17,6,0,255,255,251,255,57762426
C0,0,0,0,0,1,3,0,0,57770058
387,255,254,62,253,127,87,235,39,57777586
400,31,31,32,33,0,2,0,2,57789620
A7,32,17,5,0,254,255,252,255,57858242
AA,6,12,8,4,0,16,65,1,57865899
AB,0,0,0,0,0,0,0,0,57873514
766,1,0,0,0,3,1,,,57881102
C0,0,0,0,0,1,3,0,0,57888766
A7,35,17,6,0,255,255,250,255,57896290
A7,36,17,5,0,255,255,251,255,57903824
766,1,0,0,0,3,1,,,57911410
C0,0,0,0,0,1,3,0,0,57919022
A7,34,17,5,0,255,255,252,255,57939769
AA,6,12,8,4,0,16,65,1,57947302
AB,0,0,0,0,0,0,0,0,57954751
387,0,0,62,253,127,87,235,39,57962369
766,1,0,0,0,3,1,,,57969961
C0,0,0,0,0,1,3,0,0,57981716
A7,31,17,8,0,253,255,249,255,57988503
AA,6,12,8,4,0,16,65,1,57995956
AB,0,0,0,0,0,0,0,0,58003622
766,1,0,0,0,3,1,,,58011203
C0,0,0,0,0,1,3,0,0,58018874
A7,35,17,6,0,0,0,250,255,58026454
AA,6,12,8,4,0,16,65,1,58034120
AB,0,0,0,0,0,0,0,0,58041705
766,1,0,0,0,3,1,,,58049257
A7,36,17,4,0,255,255,253,255,58056927
AA,6,12,8,4,0,16,65,1,58064597
AB,0,0,0,0,0,0,0,0,58072124
C0,0,0,0,0,1,3,0,0,58079719
387,0,0,62,253,127,87,235,39,58100549
A7,33,17,9,0,251,255,249,255,58108212
AA,6,12,8,4,0,16,65,1,58118307
50,3,254,,,,,,,58124501
A7,32,17,2,0,0,0,254,255,58131395
AA,6,12,8,4,0,16,65,1,58138416
AB,0,0,0,0,0,0,0,0,58145479
766,1,0,0,0,3,1,,,58152436
C0,0,0,0,0,1,3,0,0,58159432
380,27,0,0,0,170,130,70,157,58166516
387,0,0,62,253,127,87,235,39,58173596
A7,35,17,5,0,254,255,252,255,58180683
AA,6,12,8,4,0,16,65,1,58187688
766,1,0,0,0,3,1,,,58194767
C0,0,0,0,0,1,3,0,0,58201762
A7,36,17,7,0,252,255,250,255,58208843
AA,6,12,8,4,0,16,65,1,58215844
AB,0,0,0,0,0,0,0,0,58222864
766,1,0,0,0,3,1,,,58234018
C0,0,0,0,0,1,3,0,0,58240787
387,0,0,62,253,127,87,235,39,58248009
A7,33,17,9,0,250,255,249,255,58255355
AA,6,12,8,4,0,16,65,1,58262612
AB,0,0,0,0,0,0,0,0,58269891
766,1,0,0,0,3,1,,,58277143
400,31,31,32,33,0,2,0,2,58299149
C0,0,0,0,0,1,3,0,0,58367930
A7,34,17,0,0,0,0,0,0,58375537
AA,6,12,8,4,0,16,65,1,58382800
AB,0,0,0,0,0,0,0,0,58390020
766,1,0,0,0,3,1,,,58397283
C0,0,0,0,0,1,3,0,0,58404503
A7,33,17,4,0,254,255,254,255,58411768
A0,67,1,71,1,69,1,160,1,58430971
A2,68,1,68,1,117,1,0,0,58453869
AA,6,12,8,4,0,16,65,1,58578869
AB,0,0,0,0,0,0,0,0,58586353
387,0,0,62,253,127,87,235,39,58593640
766,1,0,0,0,3,1,,,58600907
C0,0,0,0,0,1,3,0,0,58608190
A7,32,17,5,0,253,255,252,255,58615452
AA,6,12,8,4,0,16,65,1,58622739
AB,0,0,0,0,0,0,0,0,58629942
50,3,254,,,,,,,58637227
766,1,0,0,0,3,1,,,58644485
C0,0,0,0,0,1,3,0,0,58651772
A7,35,17,4,0,254,255,253,255,58658975
AA,6,12,8,4,0,16,65,1,58666262
AB,0,0,0,0,0,0,0,0,58673590
387,0,0,62,253,127,87,235,39,58680942
A7,34,17,6,0,252,255,252,255,58692312
AA,6,12,8,4,0,16,65,1,58699016
AB,0,0,0,0,0,0,0,0,58706148
766,1,0,0,0,3,1,,,58713410
C0,0,0,0,0,1,3,0,0,58720586
A7,33,17,2,0,254,255,255,255,58727846
AA,6,12,8,4,0,16,65,1,58735084
A7,31,17,5,0,253,255,253,255,58742342
AA,6,12,8,4,0,16,65,1,58749642
AB,0,0,0,0,0,0,0,0,58756965
400,31,31,32,33,0,2,0,2,58777381
387,255,254,62,253,127,87,235,39,58846263
766,1,0,0,0,3,1,,,58853630
C0,0,0,0,0,1,3,0,0,58860823
A7,36,17,5,0,255,255,251,255,58868127
AA,6,12,8,4,0,16,65,1,58875457
AB,0,0,0,0,0,0,0,0,58886739
766,1,0,0,0,3,1,,,58933128
C0,0,0,0,0,1,3,0,0,58940268
A7,35,17,2,0,255,255,254,255,58947472
AA,6,12,8,4,0,16,65,1,58954782
387,0,1,62,253,127,87,235,39,58961920
766,1,0,0,0,3,1,,,58969159
C0,0,0,0,0,1,3,0,0,58976420
A7,32,17,6,0,252,255,251,255,58983662
AA,6,12,8,4,0,16,65,1,58990929
AB,0,0,0,0,0,0,0,0,58998172
766,1,0,0,0,3,1,,,59005439
C0,0,0,0,0,1,3,0,0,59012676
A7,31,17,4,0,253,255,254,255,59019871
AA,6,12,8,4,0,16,65,1,59040431
AB,0,0,0,0,0,0,0,0,59047692
387,0,1,62,253,127,87,235,39,59059041
766,1,0,0,0,3,1,,,59065727
A7,35,17,9,0,249,255,250,255,59072864
AA,6,12,8,4,0,16,65,1,59080131
AB,0,0,0,0,0,0,0,0,59087437
C0,0,0,0,0,1,3,0,0,59094763
A7,33,17,11,0,250,255,248,255,59101940
AA,6,12,8,4,0,16,65,1,59109136
AB,0,0,0,0,0,0,0,0,59116383
766,1,0,0,0,3,1,,,59123651
A7,33,17,3,0,255,255,253,255,59130894
AA,6,12,8,4,0,16,65,1,59138102
AB,0,0,0,0,0,0,0,0,59145405
387,0,1,62,253,127,87,235,39,59152732
C0,0,0,0,0,1,3,0,0,59160042
A7,36,17,4,0,254,255,253,255,59171511
C0,0,0,0,0,1,3,0,0,59178196
A7,35,17,3,0,255,255,253,255,59185308
AA,6,12,8,4,0,16,65,1,59192550
AB,0,0,0,0,0,0,0,0,59211682
766,1,0,0,0,3,1,,,59218919
C0,0,0,0,0,1,3,0,0,59226069
387,0,0,62,253,127,87,235,39,59233312
A7,34,17,3,0,0,0,253,255,59240466
AA,6,12,8,4,0,16,65,1,59247519
AB,0,0,0,0,0,0,0,0,59254802
766,1,0,0,0,3,1,,,59262042
400,31,31,32,33,0,2,0,2,59269253
C0,0,0,0,0,1,3,0,0,59338034
A7,33,17,5,0,254,255,251,255,59360305
AA,6,12,8,4,0,16,65,1,59367420
AB,0,0,0,0,0,0,0,0,59378660
766,1,0,0,0,3,1,,,59385339
C0,0,0,0,0,1,3,0,0,59392458
A7,33,17,3,0,255,255,253,255,59399637
AA,6,12,8,4,0,16,65,1,59406798
AB,0,0,0,0,0,0,0,0,59414094
387,0,1,62,253,127,87,235,39,59421382
380,27,0,0,0,170,130,70,157,59428626
A0,67,1,71,1,69,1,160,1,59435872
A2,68,1,68,1,113,1,0,0,59466159
766,1,0,0,0,3,1,,,59584910
C0,0,0,0,0,1,3,0,0,59592343
A7,33,17,2,0,255,255,254,255,59599500
AA,6,12,8,4,0,16,65,1,59606746
AB,0,0,0,0,0,0,0,0,59613969
50,3,254,,,,,,,59621083
766,1,0,0,0,3,1,,,59632521
A7,37,17,6,0,253,255,252,255,59639258
AA,6,12,8,4,0,16,65,1,59646380
AB,0,0,0,0,0,0,0,0,59653575
C0,0,0,0,0,1,3,0,0,59660866
387,255,254,62,253,127,87,235,39,59668177
A7,36,17,2,0,0,0,254,255,59675340
AA,6,12,8,4,0,16,65,1,59682527
AB,0,0,0,0,0,0,0,0,59689691
766,1,0,0,0,3,1,,,59696943
C0,0,0,0,0,1,3,0,0,59717281
A7,33,17,4,0,254,255,253,255,59724464
387,0,0,62,253,127,87,235,39,59731569
A7,32,17,5,0,253,255,253,255,59738686
AA,6,12,8,4,0,16,65,1,59745912
766,1,0,0,0,3,1,,,59757394
400,31,31,32,33,0,2,0,2,59763991
C0,0,0,0,0,1,3,0,0,59832617
A7,36,17,3,0,254,255,254,255,59839970
AA,6,12,8,4,0,16,65,1,59847171
AB,0,0,0,0,0,0,0,0,59854398
766,1,0,0,0,3,1,,,59861662
C0,0,0,0,0,1,3,0,0,59868890
387,0,0,62,253,127,87,235,39,59876031
A7,35,17,3,0,254,255,254,255,59883063
AA,6,12,8,4,0,16,65,1,59890205
387,0,0,62,253,127,87,235,39,59897429
766,1,0,0,0,3,1,,,59904573
C0,0,0,0,0,1,3,0,0,59911731
A7,33,17,4,0,255,255,253,255,59918932
AA,6,12,8,4,0,16,65,1,59939381
AB,0,0,0,0,0,0,0,0,59950634
766,1,0,0,0,3,1,,,59957295
A7,31,17,5,0,252,255,253,255,59964391
AA,6,12,8,4,0,16,65,1,59971558
AB,0,0,0,0,0,0,0,0,59978764
C0,0,0,0,0,1,3,0,0,59985867
387,0,0,62,253,127,87,235,39,59992944
A7,36,17,5,0,251,255,254,255,60000111
AA,6,12,8,4,0,16,65,1,60007192
AB,0,0,0,0,0,0,0,0,60014353
766,1,0,0,0,3,1,,,60021561
C0,0,0,0,0,1,3,0,0,60028720
380,27,0,0,0,170,130,70,157,60047852
A7,34,17,4,0,253,255,254,255,60055036
AA,6,12,8,4,0,16,65,1,60062250
AB,0,0,0,0,0,0,0,0,60073481
766,1,0,0,0,3,1,,,60080133
387,0,0,62,253,127,87,235,39,60087172
766,1,0,0,0,3,1,,,60094342
C0,0,0,0,0,1,3,0,0,60101488
50,3,254,,,,,,,60108719
A7,31,17,6,0,252,255,252,255,60115856
AA,6,12,8,4,0,16,65,1,60123085
AB,0,0,0,0,0,0,0,0,60130165
766,1,0,0,0,3,1,,,60137329
C0,0,0,0,0,1,3,0,0,60144540
A7,36,17,9,0,250,255,249,255,60151707
AA,6,12,8,4,0,16,65,1,60158916
AB,0,0,0,0,0,0,0,0,60166147
766,1,0,0,0,3,1,,,60173288
C0,0,0,0,0,1,3,0,0,60180453
387,0,0,62,253,127,87,235,39,60187593
A7,34,17,6,0,252,255,252,255,60199009
AA,6,12,8,4,0,16,65,1,60205723
AB,0,0,0,0,0,0,0,0,60212803
766,1,0,0,0,3,1,,,60220009
C0,0,0,0,0,1,3,0,0,60227188
A7,32,17,4,0,255,255,253,255,60234386
400,31,31,32,33,0,2,0,2,60256372
AA,6,12,8,4,0,16,65,1,60325013
AB,0,0,0,0,0,0,0,0,60332323
766,1,0,0,0,3,1,,,60339531
C0,0,0,0,0,1,3,0,0,60346652
A7,37,17,4,0,255,255,252,255,60353858
AA,6,12,8,4,0,16,65,1,60361049
AB,0,0,0,0,0,0,0,0,60368257
387,0,1,62,253,127,87,235,39,60375379
766,1,0,0,0,3,1,,,60382460
C0,0,0,0,0,1,3,0,0,60393778
A7,33,17,6,0,253,255,251,255,60400352
AA,6,12,8,4,0,16,65,1,60407438
AB,0,0,0,0,0,0,0,0,60414516
A0,67,1,71,1,70,1,160,1,60421641
A2,69,1,69,1,115,1,0,0,60440431
766,1,0,0,0,3,1,,,60565431
A7,37,17,7,0,252,255,251,255,60572830
AA,6,12,8,4,0,16,65,1,60579957
AB,0,0,0,0,0,0,0,0,60587231
C0,0,0,0,0,1,3,0,0,60607589
50,3,254,,,,,,,60614734
387,0,1,62,253,127,87,235,39,60621785
A7,35,17,2,0,254,255,255,255,60628928
AA,6,12,8,4,0,16,65,1,60636048
AB,0,0,0,0,0,0,0,0,60643127
766,1,0,0,0,3,1,,,60654390
C0,0,0,0,0,1,3,0,0,60661081
A7,33,17,2,0,255,255,254,255,60668168
AA,6,12,8,4,0,16,65,1,60675318
AB,0,0,0,0,0,0,0,0,60682512
766,1,0,0,0,3,1,,,60689661
A7,33,17,6,0,251,255,253,255,60696784
AA,6,12,8,4,0,16,65,1,60703934
AB,0,0,0,0,0,0,0,0,60711062
387,0,0,62,253,127,87,235,39,60718207
766,1,0,0,0,3,1,,,60725330
C0,0,0,0,0,1,3,0,0,60732475
380,27,0,0,0,170,130,70,157,60739678
A7,36,17,7,0,251,255,251,255,60746777
400,31,31,32,33,0,2,0,2,60767290
AA,6,12,8,4,0,16,65,1,60840325
766,1,0,0,0,3,1,,,60847269
C0,0,0,0,0,1,3,0,0,60866443
A7,35,17,5,0,254,255,252,255,60873499
AA,6,12,8,4,0,16,65,1,60880665
AB,0,0,0,0,0,0,0,0,60887791
387,255,254,62,253,127,87,235,39,60894890
766,1,0,0,0,3,1,,,60901945
C0,0,0,0,0,1,3,0,0,60908980
387,255,254,62,253,127,87,235,39,60916162
A7,36,17,3,0,255,255,253,255,60923326
766,1,0,0,0,3,1,,,60930449
A7,32,17,2,0,0,0,254,255,60937610
AA,6,12,8,4,0,16,65,1,60944663
AB,0,0,0,0,0,0,0,0,60951828
C0,0,0,0,0,1,3,0,0,60958882
A7,36,17,7,0,252,255,251,255,60970309
AA,6,12,8,4,0,16,65,1,60977496
AB,0,0,0,0,0,0,0,0,60985062
766,1,0,0,0,3,1,,,60992694
C0,0,0,0,0,1,3,0,0,61000259
387,0,0,62,253,127,87,235,39,61007852
A7,34,17,5,0,254,255,251,255,61015508
AA,6,12,8,4,0,16,65,1,61023146
AB,0,0,0,0,0,0,0,0,61030745
766,1,0,0,0,3,1,,,61038382
C0,0,0,0,0,1,3,0,0,61045999
A7,33,17,0,0,0,0,0,0,61053696
AA,6,12,8,4,0,16,65,1,61061341
AB,0,0,0,0,0,0,0,0,61069007
766,1,0,0,0,3,1,,,61076515
387,255,254,62,253,127,87,235,39,61084126
A7,31,17,3,0,254,255,254,255,61096033
766,1,0,0,0,3,1,,,61103136
50,3,254,,,,,,,61110588
A7,35,17,2,0,0,0,254,255,61118311
AA,6,12,8,4,0,16,65,1,61125900
AB,0,0,0,0,0,0,0,0,61133605
766,1,0,0,0,3,1,,,61141268
C0,0,0,0,0,1,3,0,0,61148960
387,0,0,62,253,127,87,235,39,61156593
A7,33,17,7,0,251,255,252,255,61164186
AA,6,12,8,4,0,16,65,1,61171824
AB,0,0,0,0,0,0,0,0,61179424
766,1,0,0,0,3,1,,,61187003
C0,0,0,0,0,1,3,0,0,61209582
A7,33,17,7,0,252,255,251,255,61217285
AA,6,12,8,4,0,16,65,1,61224887
AB,0,0,0,0,0,0,0,0,61236840
400,31,31,32,33,0,2,0,2,61243944
380,27,0,0,0,170,129,70,157,61313034
766,1,0,0,0,3,1,,,61325535
C0,0,0,0,0,1,3,0,0,61333136
A7,36,17,3,0,255,255,254,255,61340778
AA,6,12,8,4,0,16,65,1,61348368
AB,0,0,0,0,0,0,0,0,61355937
387,0,4,62,253,127,87,235,39,61363628
766,1,0,0,0,3,1,,,61371269
A7,35,17,3,0,0,0,253,255,61392088
AA,6,12,8,4,0,16,65,1,61399664
AB,0,0,0,0,0,0,0,0,61407211
C0,0,0,0,0,1,3,0,0,61414867
A0,67,1,71,1,69,1,158,1,61422453
A2,69,1,69,1,117,1,0,0,61441577
A7,30,17,2,0,0,0,254,255,61566577
AA,6,12,8,4,0,16,65,1,61573901
AB,0,0,0,0,0,0,0,0,61581439
766,1,0,0,0,3,1,,,61589094
C0,0,0,0,0,1,3,0,0,61596719
387,0,0,62,253,127,87,235,39,61604426
A7,35,17,3,0,1,0,253,255,61612098
